,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
425,39.696594,39.881695,39.804554,39.619015,39.15199,38.502186,37.750153,36.305775,34.844868,33.77045,32.9266,32.397465,31.906715,31.32863,30.688995,29.996101,29.346422,28.88426,28.556868,28.266476,27.937979,27.784452,27.886179,28.179161,28.32304,28.316505,28.232944,28.210518,28.201782,28.34339,28.4681,28.64557,28.39325,27.889633,27.250578,26.626106,26.112837,25.57366,25.098328,24.67106,24.299131,24.074308,24.073597,24.153872,24.37494,24.737576,25.056078,25.477964,26.02516,26.668594,27.330093,27.940645,28.794292,29.591423,30.077675,30.502312,30.94462,31.274519,31.515282,31.702612,31.99152,32.12091,32.288185,32.548332,33.028477,33.423737,33.77043,34.027412,34.10756,33.981747,33.612682,33.104164,32.668938,33.122345,33.920033,34.612125,34.893097,34.90812,34.75148,34.47321,34.12389,33.765705,33.508595,33.484737,33.7823,34.170105,34.6601,35.143616,35.455917,35.64824,35.868225,36.23468,36.609238,37.176865,37.65889,38.016636,38.385822,38.56112,38.53986,38.523018,38.40845,38.212166,38.087017,38.022884,38.161587,38.528114,38.980152,39.361126,39.73469,40.086803,40.359802,40.485817,40.557457,40.589367,40.120255,39.461483,38.77885,38.166615,37.60201,36.979805,36.25829,35.39533,34.516506,33.719387,33.08207,32.46824,31.91076,31.462774,31.171791,31.106617,31.172968,31.539806,32.13356,32.758785,33.309372,33.7873,34.39718,35.043877,35.4717,35.68583,35.768154,35.837067,35.80381,35.766083,35.68265,35.77518,35.982872,36.08361,36.151936,36.24068,36.10112,35.863205,35.57502,35.307552,35.19189,35.14369,35.20195,35.417248,35.700676,35.724724,35.64367,35.397984,35.19717,35.264805,35.32667,35.270737,35.286278,35.495678,35.764473,35.892933,36.02874,36.19605,36.53786,36.93154,37.389748,37.72851,38.0912,38.52421,38.896214,38.86706,38.568913,38.054447,37.47302,36.932926,36.293472,35.74704,35.33482,35.056683,34.730247,34.327908,33.990044,33.733044,33.560802,32.747795,31.74237,30.654833,29.684887,28.811935,28.035847,27.274609,26.567965,25.915997,25.331198,24.826187,24.428467,24.154757,24.005442,23.999937,24.115566,24.30108,24.52286,24.803085,25.087364,25.32113,25.520992,25.642374,25.761204,25.742205,25.64433,25.52251,25.372406,25.164745,24.882967,24.505234,24.114014,23.815548,23.673553,23.669361,23.783972,24.053135,24.364195,24.64831,24.988308,25.348042,25.73877,26.088778,26.440144,26.830122,27.193708,27.411337,27.51349,27.587564,27.568687,27.622124,27.719028,27.731651,27.875992,27.945856,27.91878,27.87487,27.888815,27.941103,28.013388,28.23654,28.64042,29.022043,29.457964
426,27.85046,27.85823,27.689522,27.387388,27.131744,26.94949,26.81848,26.678125,26.606676,26.486443,26.338736,26.191008,26.03927,25.90537,25.813177,25.745518,25.679508,25.596518,25.5464,25.462881,25.37861,25.345129,25.333872,25.364994,25.309158,25.063175,24.742924,24.438564,24.142551,23.919714,23.784182,23.711367,23.63122,23.554104,23.53215,23.541788,23.603586,23.672096,23.77166,23.862413,23.883217,23.887894,23.899853,23.975712,24.075102,24.141521,24.187897,24.22248,24.274529,24.354025,24.491001,24.626663,24.847157,25.06554,25.254593,25.4547,25.653954,25.79616,25.866758,25.9671,26.065582,26.164734,26.197113,26.20092,26.191214,26.108503,25.973898,25.81609,25.67796,25.491692,25.346014,25.257278,25.223198,25.177916,25.122343,25.065813,25.04123,25.089151,25.210562,25.394226,25.568449,25.695122,25.790762,25.835424,25.879568,25.878101,25.813011,25.758314,25.712109,25.713911,25.75542,25.849247,25.923645,26.066528,26.183481,26.259348,26.344645,26.414482,26.51546,26.62501,26.718485,26.815378,26.92711,27.03693,27.113583,27.188234,27.257359,27.377777,27.545193,27.746748,27.972633,28.18996,28.454082,28.6829,28.79555,28.827002,28.771107,28.677765,28.56213,28.46319,28.370342,28.382792,28.471695,28.535492,28.5447,28.52441,28.450642,28.367548,28.321737,28.21243,28.07948,28.008404,27.908329,27.729664,27.541512,27.34658,27.172771,27.026228,26.882164,26.817347,26.79557,26.87944,26.97216,27.087925,27.200155,27.258455,27.275307,27.297024,27.342031,27.393677,27.469976,27.584547,27.709148,27.80665,27.858505,27.747896,27.587563,27.372362,27.155458,26.943848,26.749075,26.57547,26.448158,26.380224,26.34463,26.356289,26.396303,26.419374,26.42858,26.41031,26.367434,26.286177,26.210714,26.18503,26.16639,26.152977,26.11084,26.019407,25.927177,25.836893,25.761475,25.728165,25.69759,25.673157,25.529959,25.323193,25.11491,24.898031,24.677656,24.504787,24.364285,24.264172,24.215897,24.243378,24.311493,24.41032,24.510351,24.580343,24.605162,24.609276,24.594048,24.553286,24.502232,24.471182,24.447891,24.430237,24.42148,24.434698,24.52212,24.554312,24.539696,24.509003,24.50652,24.508705,24.482737,24.442276,24.40329,24.360899,24.305124,24.257217,24.217424,24.200905,24.222641,24.269186,24.378897,24.453283,24.46683,24.408062,24.320543,24.252634,24.182447,24.133654,24.129225,24.142035,24.179703,24.219648,24.26618,24.300575,24.323456,24.354252,24.370104,24.37422,24.303604,24.202991,24.078102,23.886534,23.707703,23.51014,23.245033,22.976187,22.703012,22.48841,22.434263,22.519173,22.667513,22.870422,23.016037
427,33.798218,33.893772,33.844597,33.77103,33.872646,34.0608,34.239056,34.226055,34.459297,34.84511,35.147945,35.4341,35.50621,35.44899,35.453396,35.43892,35.47923,35.524746,35.60249,35.50287,35.40679,35.452255,35.565437,35.647057,35.61609,35.507854,35.358356,35.252594,35.129528,35.10466,35.210003,35.304848,35.217007,34.987457,34.64328,34.276615,34.044052,33.825245,33.682896,33.62074,33.520058,33.516922,33.544292,33.68231,34.111412,34.634647,35.284092,35.877388,36.41913,36.943764,37.388515,37.635487,37.73948,37.765907,37.723198,37.68044,37.69668,37.681873,37.61814,37.707375,37.907013,38.04363,37.813053,37.608093,37.62338,37.62156,37.490757,37.366165,37.254597,37.143375,37.097595,37.16029,37.204338,37.27868,37.299656,37.337727,37.19905,36.984467,36.82494,36.6435,36.487663,36.305347,36.212986,36.20261,36.36227,36.596676,36.63711,36.585506,36.42547,36.127407,35.79347,35.587196,35.33486,35.202694,35.05064,34.990818,35.053036,34.99648,34.88548,34.801273,34.826332,34.92437,35.1773,35.529076,35.941998,36.24775,36.36423,36.353077,36.261723,36.291977,36.3808,36.438072,36.50989,36.548252,36.56124,36.51968,36.37623,36.215668,36.008617,35.83161,35.56231,35.193253,34.937008,34.848423,34.824482,34.725918,34.47394,34.151024,33.869724,33.64834,33.43548,33.284157,33.129246,33.000263,32.936985,32.81316,32.717083,32.724487,32.776432,32.86848,32.836594,32.887844,32.87707,32.926685,32.927452,32.8496,32.76205,32.79184,32.78594,32.80789,32.940235,33.059658,33.34372,33.654526,33.95357,34.240036,34.57617,35.227962,35.72429,35.992783,36.12734,36.076946,36.01332,36.051975,36.14215,36.229527,36.363293,36.514942,36.61729,36.625504,36.60542,36.63427,36.745296,36.89924,37.091923,36.86105,36.52095,36.196182,35.927822,35.65841,35.44384,35.283577,35.31518,35.487717,35.58516,35.62901,35.67237,35.66963,35.660313,35.605755,35.459904,35.30465,35.12181,34.913063,34.747383,34.58695,34.44511,34.25398,34.05222,33.92703,33.8731,33.831726,33.7959,33.80841,33.793846,33.85289,33.96724,34.127556,34.254402,34.356262,34.43588,34.37726,34.214985,33.97882,33.726875,33.45317,33.27908,33.15244,33.105938,33.05802,33.07634,33.170128,33.234413,33.201168,33.13935,33.03107,32.777534,32.49736,32.2939,32.179863,32.079067,31.96998,31.88343,31.754343,31.611969,31.46258,31.30219,31.13773,30.838161,30.498419,30.270123,30.089375,29.862968,29.625793,29.378,29.124994,28.896837,28.70066,28.57119,28.435234,28.327566,28.262447,28.208267,28.279678,28.480267,28.671528,28.787975
428,109.30322,109.784164,109.680115,109.0376,108.10358,107.3626,106.68018,106.06218,106.23716,107.10304,108.056,109.1414,110.11892,110.69928,111.19053,111.61932,112.04889,112.7034,113.53711,114.231964,114.91448,115.62807,116.61575,117.61368,118.446335,119.00905,119.65075,120.43503,121.068634,121.73714,122.591705,123.43911,124.069466,124.36491,124.380165,124.28736,124.31586,124.37741,124.4454,124.5739,124.58756,124.73291,124.897095,125.03449,125.26737,125.2764,125.12706,124.94067,124.69423,124.31933,123.798996,123.273254,122.76029,122.21375,121.69494,121.46653,121.61142,121.90134,122.184746,122.497086,122.82872,123.12911,123.53735,124.00704,124.42075,124.97496,125.44619,126.080376,126.71333,127.02006,127.07895,127.00665,126.72671,126.34437,125.799164,125.31562,124.70953,124.06663,123.42446,122.80272,122.32094,122.02538,121.679474,121.43997,121.61479,121.830986,121.90101,121.75448,121.547066,121.44542,121.48513,121.84623,122.203705,122.54431,122.72112,122.99914,123.45063,123.69931,123.77068,123.84692,123.9101,123.97532,124.09801,124.2414,124.637955,125.007675,125.31628,125.62816,125.96778,126.17863,126.63948,127.205,127.87113,128.50598,129.1739,129.87834,130.9352,132.09258,133.14058,134.04234,134.86514,135.55519,136.0194,136.32211,136.5454,137.15787,137.53688,137.43855,137.23631,136.93834,136.47154,136.11671,135.77753,135.49551,135.28365,134.91957,134.46265,134.07689,133.76598,133.55971,132.90071,131.89703,130.7218,129.55933,128.39761,127.458916,126.742165,126.483,126.57002,126.820656,127.432785,128.40945,129.55891,130.63228,131.6867,133.17262,134.78802,136.47345,137.9651,139.10614,140.11868,140.87753,141.288,141.68944,141.94467,142.22742,142.54236,142.49966,142.26419,141.81776,141.27084,140.91055,140.76027,140.68533,140.71637,140.71973,140.52254,140.26372,139.98712,139.9435,139.97083,139.88976,139.70036,139.63855,139.43076,139.1169,138.64758,137.5053,135.71715,133.4963,131.3337,129.35449,127.609634,126.21914,125.13384,124.23821,123.52036,122.85106,122.11952,121.27077,120.41761,119.766884,118.82332,117.732635,116.61632,115.69214,115.19836,115.16547,115.49661,115.88369,116.2952,116.50604,117.07576,117.55629,117.95628,118.44979,118.83626,119.042625,119.22838,119.34846,119.49467,119.59621,119.530685,119.12436,118.47761,117.815056,116.7172,115.33194,114.100624,113.05588,112.14791,111.304474,110.52346,109.81905,109.387115,109.12852,109.141685,108.63247,107.631744,106.60727,105.74188,105.203545,104.867134,104.547714,104.24595,104.04005,103.876335,103.63689,103.328094,103.01645,102.75462,102.6425,102.68923,103.31393,104.06335,104.862076,105.27652
429,64.31809,64.59469,64.63761,64.5809,64.70117,64.88478,65.08847,65.252655,65.749825,66.40602,66.90473,67.25449,67.519066,67.638565,67.695015,67.7744,67.91182,68.075294,68.25275,68.161995,67.952,67.90885,67.98235,68.14458,68.22581,68.18938,68.08723,67.97896,67.79114,67.72631,67.80211,67.84447,67.609024,67.2152,66.76242,66.35389,66.144325,65.9385,65.786964,65.69723,65.55839,65.54921,65.54916,65.558556,65.66994,65.682,65.815094,66.0149,66.257645,66.58613,66.923874,67.26379,67.55289,67.678474,67.58188,67.42219,67.39467,67.47047,67.54017,67.61892,67.70196,67.695435,67.8367,67.80124,67.89493,68.16701,68.47942,68.81948,69.10794,69.24444,69.28181,69.37458,69.46228,69.59403,69.641785,69.716,69.53741,69.17636,68.86928,68.61016,68.36637,68.165825,68.023506,68.02293,68.1394,68.27364,68.32729,68.33444,68.21077,67.85736,67.38703,67.14817,66.85188,66.69035,66.44491,66.34935,66.38709,66.39768,66.34007,66.33183,66.41751,66.57183,66.847084,67.155426,67.53219,67.857185,67.87974,67.67015,67.331215,67.030594,66.78853,66.79119,66.95393,67.17408,67.41621,67.624916,67.724304,67.735535,67.75077,67.77184,67.63072,67.19433,66.724,66.23316,65.8734,65.61711,65.459526,65.34397,65.366646,65.461685,65.55498,65.63963,65.66653,65.70022,65.85181,65.920296,66.00642,66.169395,66.329666,66.54652,66.618515,66.48597,66.4061,66.63711,66.92935,67.00127,66.999626,67.14534,67.30124,67.48319,67.823105,68.153206,68.41671,68.64809,68.9703,69.26972,69.78654,70.32612,70.78274,71.11548,71.31707,71.43878,71.61142,71.894615,72.179565,72.50311,72.93731,73.27923,73.44559,73.41996,73.318016,73.3671,73.541176,73.80453,74.060936,74.21147,74.35634,74.45779,74.50518,74.51884,74.506454,74.45721,74.41092,74.649216,74.946556,75.31422,75.81692,76.31621,76.752396,77.091705,77.2569,77.43464,77.621185,77.80852,78.02275,78.228165,78.44676,78.56945,78.5919,78.41723,78.03158,77.63733,77.28611,77.13682,76.91076,76.79207,76.787926,76.95728,77.253426,77.53867,77.805855,77.853424,77.82555,77.86468,77.806885,77.81895,77.63536,77.319084,77.01987,76.73613,76.54685,76.33936,76.086235,75.72163,75.389496,75.16776,74.85656,74.58301,74.44148,74.356026,74.26154,74.13973,74.08211,74.13043,74.31549,74.54218,74.87397,75.28792,75.56363,75.541435,75.43988,75.35593,74.957,74.36086,73.64713,72.93741,72.33951,71.267166,70.16749,69.1673,68.334785,67.70992,67.2537,66.9596,66.838936,66.78058,66.696266
430,146.15764,147.95721,149.2205,150.629,153.5879,158.13843,162.77766,166.24654,167.77321,167.37897,167.11829,167.73358,169.07538,170.91588,172.7437,172.65369,171.5261,169.55815,167.28638,166.64273,167.55988,169.90974,173.09259,176.12122,177.77753,177.23288,175.68477,175.68176,176.36115,176.64525,178.9334,183.48286,187.63907,189.31047,187.79758,185.54523,184.45364,184.71315,185.03233,182.19624,176.52832,170.6683,165.39847,161.3238,158.33713,156.502,156.51268,157.28143,159.18193,160.46857,160.9759,159.98515,157.9036,155.56662,152.973,151.3256,150.7762,151.02293,151.45953,151.84167,152.27928,152.01682,151.91788,151.8516,152.07246,151.97041,151.4829,151.0807,150.63118,150.13547,149.90054,150.15424,150.8221,152.29907,152.75363,151.95564,150.35045,148.05168,145.79028,143.83792,142.02933,140.52771,139.0208,137.88715,137.70003,138.23117,138.5702,138.6459,138.20108,137.5316,137.28137,137.44383,137.7352,138.41423,138.73933,139.2315,139.95053,140.72446,140.56343,139.64845,137.61096,135.22365,133.1331,131.59877,131.0975,132.24318,133.44472,134.33757,135.42616,136.15051,136.22766,135.788,135.85033,136.22218,135.80147,134.70349,133.16615,131.53386,129.6981,127.87294,125.92943,123.626205,121.76147,120.98239,120.57824,120.26928,119.85404,118.95116,118.03731,117.20076,115.93902,114.27037,112.66726,111.897835,112.26417,112.80683,113.22638,113.407616,113.65724,114.06465,116.09351,117.74301,118.37714,117.61301,115.991325,114.33772,112.86165,112.55679,113.15775,114.39509,115.66939,116.59771,117.15264,117.454315,118.61241,119.21411,119.74138,120.042465,119.679565,118.54726,117.17019,115.917305,114.97836,114.23744,113.95693,114.02189,114.43692,114.93836,115.59777,115.58884,115.35844,115.13721,115.05602,115.28398,115.75189,116.03809,115.962074,115.850555,115.92349,115.84227,115.847244,115.620476,115.2693,114.66791,113.944954,113.74002,114.16202,114.560326,114.456116,114.35678,114.242256,112.67971,111.144585,110.80306,111.08553,111.955696,113.08537,113.80091,114.50846,116.02215,117.19684,119.24786,122.59146,125.906715,127.793594,128.16135,128.13182,128.27473,129.03238,129.29662,129.40358,129.47191,129.17242,128.67484,128.25374,127.57817,126.46786,124.88558,123.44698,122.25272,120.70611,119.50191,118.39618,117.15128,115.715866,114.14567,112.55093,111.4644,110.67957,111.41113,113.64394,115.67594,117.28442,118.18985,118.7121,118.54761,118.35929,118.18108,117.7007,116.18086,113.14675,109.75586,106.45264,103.67673,101.35531,100.039604,100.15069,100.959,102.21148,102.42374,102.25691,101.9017,101.46728,100.88996,100.93126,102.056595,104.10513
431,171.32852,172.19255,171.81247,170.72993,168.99767,167.05386,165.2244,163.41092,162.98343,163.4851,164.40958,165.6538,166.29512,166.44325,166.88637,167.45409,168.27553,169.34456,170.50099,171.24211,171.59735,172.51753,173.70493,174.82387,175.55774,175.78159,175.76247,175.95576,176.20694,176.73895,177.60515,178.32298,178.12634,177.16673,175.58044,173.91072,172.57053,171.12643,169.82797,168.74916,167.72322,167.35126,167.28427,167.41277,167.59628,167.61346,168.23692,169.25896,170.56467,172.04335,173.27708,174.51114,176.05713,177.20474,177.4635,177.40468,177.31395,177.17242,177.09773,176.98799,176.59155,176.02194,175.68127,175.52545,175.80536,176.22527,176.45204,176.95465,177.36531,177.80843,178.0132,178.41574,179.00795,180.00795,180.95308,181.63116,181.75302,178.95862,174.98607,170.38484,166.31664,162.90434,160.02141,157.89954,156.68979,156.14769,155.94305,156.00705,156.11447,155.91957,155.52072,155.2995,154.95557,154.68188,154.45142,154.31618,154.4311,154.42813,154.52876,154.69907,154.79164,154.77972,154.84294,155.08983,155.78252,156.62492,157.06909,157.07918,156.78891,156.51584,156.14928,155.93736,156.06316,156.36389,156.05338,155.12535,153.74213,152.14418,150.65477,149.24393,147.54924,145.8064,144.28818,143.35875,142.89041,142.55196,142.34822,142.10811,142.11082,142.20033,142.32057,142.71687,143.11578,143.55219,144.32217,144.97278,146.6398,148.74709,150.85144,152.8731,154.46779,155.39397,155.96982,156.73427,157.59134,158.37051,159.16362,159.88507,160.28822,160.45667,160.45831,160.45563,160.36504,160.50208,160.85628,161.2289,161.70845,162.13478,162.23666,161.97952,161.39403,160.4713,159.55289,159.12733,159.0943,159.57579,160.5456,161.65367,162.50362,163.05815,163.26161,163.76578,164.44243,165.01953,165.57336,165.81937,166.22392,166.60403,167.2248,167.35028,167.28046,167.08208,166.92122,166.78535,166.36957,165.47969,164.238,162.92325,161.58585,160.26071,159.1184,158.2664,157.45903,156.75562,156.28334,155.90009,155.6711,155.11871,154.21957,153.12381,149.87714,145.75021,141.40863,137.55493,134.19556,131.67635,129.96669,129.25143,129.26955,129.81526,130.67873,131.69977,132.63321,133.15451,133.41547,133.5135,133.38763,133.15952,133.01509,132.91545,132.84825,132.83104,132.80487,132.62122,132.35484,132.04295,131.66011,131.31168,131.24629,131.33589,131.457,131.54366,131.50253,131.27295,131.12372,131.04944,131.14915,131.41098,131.43062,131.21393,131.11505,130.88907,130.28062,129.29517,128.05841,126.70526,125.457756,124.240944,123.09797,122.08813,121.30971,120.98329,120.85857,121.10698,121.812225,122.56288,123.354515
432,71.70526,72.01065,72.04357,71.84212,71.746796,71.75015,71.82231,71.79094,72.46317,73.559814,74.36709,74.99088,75.458176,75.66842,75.817245,75.90998,76.04147,76.26011,76.549095,76.609245,76.70341,77.12858,77.65345,78.14271,78.4003,78.42564,78.281525,78.04663,77.763664,77.55963,77.77097,78.105675,78.26214,78.14799,77.833115,77.43929,77.23393,77.0389,76.98196,76.977196,76.88695,76.99475,77.11676,77.393166,77.84469,78.19186,78.719025,79.35322,80.0704,80.96803,81.92976,82.86317,83.52363,83.8647,83.98927,84.08805,84.241104,84.20152,84.06748,84.01381,84.039116,84.01647,84.17506,84.359085,84.89974,85.387276,85.64282,85.911026,85.903694,86.08427,86.279724,86.637024,87.02487,87.45105,87.73571,87.95262,87.78995,87.4929,87.25652,86.87227,86.49299,86.15168,85.78862,85.442856,85.32726,85.2458,84.97064,84.6787,84.20841,83.38189,82.166145,80.9474,79.66023,78.665634,77.74061,77.05707,76.608665,75.909775,74.93856,73.9372,73.07991,72.28984,71.72429,71.479034,71.62398,71.93959,72.11221,72.11192,72.04785,71.91717,71.8207,71.68434,71.64025,71.65082,71.84202,72.06544,72.31083,72.53759,72.68959,72.70512,72.590485,72.36749,72.76622,73.46641,74.21735,74.77552,75.07258,75.16207,75.231,75.12904,74.98484,74.87913,74.78557,74.653595,74.63126,74.60015,74.76022,75.14431,75.643776,76.22768,76.58168,76.618454,76.54549,76.48457,76.37923,76.253075,76.14195,76.273346,76.38932,76.65557,77.20804,77.69437,78.13406,78.43596,78.7317,78.89597,79.01049,78.9943,78.826965,78.58321,78.278175,77.87223,77.50068,77.44042,77.5859,78.01304,78.56995,79.24487,79.91587,80.501205,80.974365,81.49411,82.01935,82.76763,83.729164,84.53953,85.31529,86.01627,86.642654,87.05553,87.29745,87.37661,87.46265,87.56405,87.114426,86.38582,85.69894,85.071686,84.59352,84.26172,84.07403,84.087555,84.206436,84.261154,84.30678,84.364456,84.43255,84.350876,84.11459,83.819855,83.53163,83.19343,82.81562,82.69933,82.75554,82.787155,83.02357,83.441696,83.78915,84.10818,84.47703,84.80666,85.07753,85.198395,85.261345,85.298805,85.25463,84.571785,83.754265,82.81022,81.97044,81.215195,80.560356,79.72292,78.90144,78.156334,77.39438,76.69543,76.08488,75.64543,75.2503,74.74604,74.2315,73.88399,73.704544,73.61963,73.641396,73.78327,73.80367,73.677055,73.59421,73.44005,73.0914,72.53388,71.84927,71.11005,70.4234,69.72669,69.17764,68.72807,68.51988,68.64398,69.006836,69.607185,70.70887,71.83457,72.7682
433,79.09312,79.36652,79.36143,79.157646,79.00146,78.96053,79.013885,79.09778,79.66311,80.412476,80.91985,81.43936,81.90986,82.307655,82.680336,82.91654,83.16053,83.34774,83.51178,83.57428,83.61059,83.838875,84.268196,84.69759,84.96679,84.96231,84.859314,84.762886,84.59011,84.57952,84.73003,84.9072,84.91974,84.83128,84.6639,84.5217,84.50838,84.4528,84.42524,84.43439,84.341774,84.34414,84.37232,84.41074,84.48664,84.37738,84.220634,84.11944,84.04195,84.04827,84.19124,84.35605,84.54737,84.67922,84.761536,84.89554,85.06309,85.249664,85.20364,85.073,84.84304,84.60357,84.450905,84.687935,85.05651,85.66321,86.29894,86.95233,87.56091,88.085205,88.588066,89.084854,89.45854,89.821625,90.03508,90.21486,90.23085,90.12901,89.935616,89.65339,89.318535,88.952,88.66331,88.49206,88.50739,88.53679,88.44545,88.36274,88.2999,88.20661,88.23408,88.45685,88.44182,88.57748,88.66416,88.83904,88.979576,89.07512,89.21373,89.40282,89.68184,89.97631,90.25449,90.61122,91.082504,91.70154,92.33454,92.82979,93.13277,93.38379,93.636345,93.92499,94.381355,94.90212,95.27875,95.48422,95.52299,95.45783,95.44399,95.396454,95.22432,95.40123,95.701355,96.05534,96.48687,96.8917,97.2425,97.2349,97.18289,97.19251,97.29478,97.499435,97.707855,97.9091,98.16508,98.465225,98.75303,99.01989,99.305336,99.51868,99.43124,99.139725,98.87396,98.76181,98.63799,98.642105,98.74426,99.04568,99.30804,99.61727,99.76971,99.78844,99.77909,99.78952,99.836494,99.919106,100.04463,100.11671,100.003746,99.801544,99.50767,99.15749,98.811485,98.66707,98.641785,98.740135,99.044266,99.349495,99.621574,99.69745,99.73602,99.75068,99.80093,99.876,100.131714,100.49365,100.8206,101.16558,101.47616,101.58877,101.21459,100.73175,100.25906,99.355835,98.431175,97.654755,97.27774,97.08196,96.85128,96.600136,96.41718,96.32801,96.35939,96.54204,96.83811,97.232475,97.62382,97.77205,97.75922,97.54883,97.27423,97.0993,96.922516,96.927574,96.910034,96.988686,97.15381,97.50421,97.91382,98.338776,98.6933,98.8479,98.84913,98.747086,98.6137,98.62872,98.65378,98.68643,98.8348,98.993195,99.08737,99.095345,99.032555,98.62584,98.20661,97.8154,97.3922,96.9334,96.52885,96.16711,95.81904,95.395,95.11839,94.96837,94.999855,95.147415,95.28169,95.6362,95.84163,95.82789,95.81615,95.77648,95.68773,95.57458,95.37115,95.28531,95.202324,94.8807,94.344795,93.69689,93.29387,93.09545,93.08255,93.43209,94.044846,94.8024,95.538246
434,5.4590673,5.456067,5.4503202,5.434135,5.394965,5.375849,5.3755794,5.3910713,5.3993287,5.433575,5.505309,5.5842695,5.662924,5.7287617,5.798685,5.8719897,5.933221,5.979379,6.017802,6.0546174,6.0721045,6.0962744,6.1306906,6.161654,6.2013936,6.2271237,6.245497,6.255098,6.2607694,6.2743115,6.288469,6.313494,6.344825,6.3447676,6.3297696,6.308607,6.2950044,6.2937512,6.293376,6.3004246,6.315064,6.324729,6.3338804,6.339287,6.348434,6.3746676,6.414831,6.4668756,6.5160775,6.5567436,6.597262,6.6638823,6.7571273,6.8637066,6.9624705,7.0369577,7.0993943,7.148715,7.18001,7.2181664,7.2633543,7.3112173,7.3524704,7.3861246,7.414491,7.428521,7.411244,7.3674006,7.328508,7.295428,7.2734246,7.254016,7.2433753,7.2476373,7.237759,7.2287397,7.1728473,7.084126,6.993096,6.9167576,6.8439674,6.800237,6.7865324,6.797141,6.816045,6.849534,6.8768506,6.8747277,6.866401,6.85145,6.8172383,6.7572584,6.7054677,6.62485,6.546529,6.4512973,6.367253,6.338995,6.329188,6.3322883,6.332636,6.341157,6.3506217,6.371374,6.394591,6.4164863,6.440297,6.4631495,6.4793696,6.499605,6.5268984,6.552613,6.578791,6.60948,6.644223,6.663921,6.678501,6.6923604,6.709427,6.713121,6.722298,6.7014494,6.6856265,6.688849,6.6654234,6.6170616,6.558195,6.4872365,6.417166,6.3861647,6.381724,6.3914905,6.406337,6.414733,6.4173694,6.433474,6.446098,6.4707594,6.492317,6.514121,6.5396943,6.5641108,6.5697436,6.565437,6.557844,6.54484,6.513169,6.490279,6.4810457,6.4548407,6.431648,6.412445,6.405469,6.407295,6.4086623,6.4260187,6.4521084,6.4671574,6.4744244,6.440393,6.360709,6.25706,6.13554,6.025822,5.9387336,5.8794346,5.8476624,5.8517766,5.890015,5.9208546,5.9323387,5.9373884,5.93643,5.945955,5.986986,6.0529385,6.115861,6.1827946,6.2521257,6.3359203,6.404365,6.4399195,6.454695,6.4499736,6.4217834,6.3655477,6.3165784,6.2781563,6.2248807,6.154187,6.09276,6.049921,6.0326295,6.0225444,6.0182514,6.004798,5.992089,5.9766545,5.9593477,5.9225554,5.8823495,5.845575,5.8118367,5.7732024,5.7438755,5.7209516,5.7066383,5.712836,5.7396603,5.779613,5.807457,5.8294544,5.8332314,5.819634,5.7867265,5.7475786,5.7177715,5.706415,5.709338,5.735428,5.765362,5.7867455,5.799544,5.8206573,5.8405232,5.8532405,5.8582315,5.8506064,5.837723,5.8231955,5.8073134,5.766915,5.711073,5.6557527,5.6080513,5.576802,5.54921,5.5442815,5.5592513,5.5777693,5.581359,5.5886474,5.6052747,5.608216,5.588207,5.5485883,5.4966354,5.425327,5.3468375,5.268743,5.1302023,4.96837,4.8110094,4.6671767,4.565922,4.5198326,4.5130253
